Word: a, count: 8
Word: troop, count: 1
Word: trophy, count: 1
Word: trout, count: 2
Word: truck, count: 1
Word: trump, count: 4
Word: trumpet, count: 3
Word: trunk, count: 2
Word: trust, count: 4
Word: try, count: 5
Word: tub, count: 2
Word: tube, count: 4
Word: tuck, count: 1
Word: tuition, count: 1
Word: tumble, count: 3
Word: tumor, count: 4
Word: tumour, count: 4
Word: tuna, count: 4
Word: tune, count: 3
Word: turkey, count: 4
Word: turmoil, count: 1
Word: turn, count: 14
Word: turnover, count: 2
Word: turtle, count: 4
Word: tutor, count: 2
Word: tweak, count: 2
Word: twilight, count: 2
Word: twin, count: 2
Word: twinkle, count: 2
Word: twirl, count: 1
Word: twist, count: 2
Word: twitch, count: 2
Word: type, count: 1
Word: ugly, count: 2
Word: ultimate, count: 1
Word: umbrella, count: 1
Word: unanimous, count: 1
Word: unbelievable, count: 3
Word: under, count: 6
Word: undergo, count: 4
Word: underground, count: 3
Word: underline, count: 1
Word: undermine, count: 2
Word: underneath, count: 1
Word: underpants, count: 1
Word: underscore, count: 2
Word: undertake, count: 1
Word: underwear, count: 2
Word: undo, count: 2
Word: union, count: 2
Word: unique, count: 3
Word: unit, count: 2
Word: unite, count: 2
Word: universe, count: 4
Word: unless, count: 3
Word: up, count: 188
Word: upcoming, count: 2
Word: uphold, count: 2
Word: upper, count: 1
Word: upright, count: 3
Word: uprising, count: 2
Word: upset, count: 2
Word: upside, count: 2
Word: uptodate, count: 4
Word: upward, count: 2
Word: upwards, count: 2
Word: urban, count: 2
Word: urge, count: 2
Word: urgent, count: 2
Word: usage, count: 5
Word: used, count: 5
Word: useful, count: 1
Word: utility, count: 2
Word: utilize, count: 2
Word: utter, count: 4
Word: vacation, count: 2
Word: vague, count: 1
Word: vain, count: 2
Word: valid, count: 3
Word: valley, count: 1
Word: value, count: 4
Word: valve, count: 3
Word: van, count: 1
Word: vanish, count: 2
Word: vapor, count: 2
Word: variety, count: 2
Word: various, count: 2
Word: varnish, count: 1
Word: vary, count: 2
Word: vase, count: 2
Word: vast, count: 5
Word: vault, count: 3
Word: veer, count: 4
Word: vegetable, count: 4
Word: vehicle, count: 3
Word: velocity, count: 2
Word: vendor, count: 2
Word: vengeance, count: 1
Word: vent, count: 4
Word: venture, count: 1
Word: verb, count: 1
Word: verge, count: 3
Word: verify, count: 1
Word: versa, count: 2
Word: versatile, count: 1
Word: verse, count: 1
Word: vest, count: 1
Word: via, count: 4
Word: viable, count: 2
Word: vice, count: 2
Word: vicinity, count: 1
Word: vicious, count: 4
Word: victim, count: 2
Word: view, count: 5
Word: vigil, count: 3
Word: vigor, count: 4
Word: villain, count: 1
Word: vine, count: 1
Word: vinegar, count: 2
Word: violet, count: 1
Word: virgin, count: 2
Word: virtue, count: 3
Word: visible, count: 5
Word: vision, count: 1
Word: visit, count: 2
Word: vitae, count: 2
Word: vital, count: 1
Word: vivid, count: 4
Word: vocabulary, count: 1
Word: vocation, count: 2
Word: void, count: 2
Word: volatile, count: 2
Word: volume, count: 5
Word: voluntary, count: 3
Word: vomit, count: 1
Word: vow, count: 4
Word: voyage, count: 2
Word: vulnerable, count: 5
Word: wad, count: 6
Word: waffle, count: 2
Word: wag, count: 3
Word: wage, count: 1
Word: wail, count: 4
Word: waist, count: 2
Word: waiter, count: 2
Word: waive, count: 5
Word: wake, count: 5
Word: walk, count: 2
Word: wallet, count: 1
Word: wallpaper, count: 3
Word: walnut, count: 1
Word: wane, count: 1
Word: ward, count: 9
Word: warden, count: 1
Word: wardrobe, count: 2
Word: warehouse, count: 3
Word: warfare, count: 2
Word: warmth, count: 2
Word: warn, count: 3
Word: warp, count: 1
Word: warrant, count: 1
Word: wary, count: 3
Word: wash, count: 5
Word: waste, count: 5
Word: water, count: 2
Word: watercolor, count: 2
Word: waterfall, count: 1
Word: wave, count: 3
Word: waver, count: 1
Word: way, count: 1
Word: wealth, count: 2
Word: weapon, count: 5
Word: wear, count: 7
Word: weave, count: 2
Word: wedding, count: 1
Word: wedge, count: 3
Word: weed, count: 3
Word: weep, count: 1
Word: weigh, count: 1
Word: weight, count: 2
Word: weird, count: 1
Word: weld, count: 3
Word: welfare, count: 3
Word: well, count: 3
Word: welloff, count: 1
Word: wet, count: 3
Word: whack, count: 3
Word: whale, count: 3
Word: whatsoever, count: 3
Word: wheat, count: 2
Word: whereabouts, count: 1
Word: whereby, count: 1
Word: whether, count: 1
Word: whim, count: 1
Word: whine, count: 2
Word: whip, count: 2
Word: whirl, count: 1
Word: whisk, count: 2
Word: whistle, count: 2
Word: whiz, count: 2
Word: wholesale, count: 1
Word: whore, count: 2
Word: wicked, count: 1
Word: widespread, count: 2
Word: widow, count: 5
Word: width, count: 3
Word: wield, count: 4
Word: wilderness, count: 4
Word: wildlife, count: 5
Word: will, count: 4
Word: willow, count: 1
Word: wince, count: 1
Word: wind, count: 5
Word: wine, count: 3
Word: wink, count: 2
Word: wipe, count: 4
Word: wise, count: 1
Word: wit, count: 2
Word: witch, count: 4
Word: with, count: 47
Word: wither, count: 4
Word: withhold, count: 4
Word: within, count: 2
Word: without, count: 2
Word: withstand, count: 3
Word: witness, count: 2
Word: wizard, count: 2
Word: wobble, count: 2
Word: woe, count: 3
Word: wonder, count: 6
Word: woo, count: 3
Word: wood, count: 2
Word: wool, count: 2
Word: work, count: 3
Word: worldwide, count: 1
Word: worm, count: 1
Word: worsen, count: 5
Word: worth, count: 3
Word: worthwhile, count: 4
Word: wound, count: 7
Word: wrap, count: 1
Word: wrath, count: 4
Word: wreck, count: 2
Word: wrench, count: 3
Word: wrestle, count: 4
Word: wretched, count: 1
Word: wrist, count: 1
Word: write, count: 3
Word: wrong, count: 1
Word: wrongdoing, count: 3
Word: yacht, count: 6
Word: yank, count: 2
Word: yard, count: 2
Word: yawn, count: 1
Word: yell, count: 2
Word: yet, count: 6
Word: yield, count: 1
Word: youngster, count: 2
Word: youth, count: 3
Word: zipper, count: 2
Word: zoo, count: 2

Max count: up=188
